Symbol,Date,Open,High,Low,Close,Volume
AACG,18-Apr-2024,0.98,1.04,0.9101,1.03,20900
AACI,18-Apr-2024,11.17,11.17,11.17,11.17,100
AACIW,18-Apr-2024,0.13,0.1416,0.1172,0.1172,1600
AADI,18-Apr-2024,1.82,1.84,1.76,1.8,150100
AADR,18-Apr-2024,59.94,59.94,59.5899,59.84,500
AAGR,18-Apr-2024,0.3785,0.394,0.3511,0.381,27200
AAL,18-Apr-2024,14.04,14.34,13.96,14.02,34966300
AAME,18-Apr-2024,2.01,2.07,1.9,1.95,3400
AAOI,18-Apr-2024,11.93,12.6,11.6,11.66,2350200
AAON,18-Apr-2024,86.91,87.65,84.83,85.24,395600
AAPB,18-Apr-2024,16.66,16.7915,16.42,16.48,53900
AAPD,18-Apr-2024,23.15,23.365,23.08,23.31,147300
AAPL,18-Apr-2024,168.03,168.64,166.55,167.04,43122900
AAPU,18-Apr-2024,21.55,21.655,21.16,21.27,251000
AAXJ,18-Apr-2024,65.89,66.28,65.76,65.95,456700
ABAT,18-Apr-2024,1.44,1.4495,1.21,1.36,734400
ABCB,18-Apr-2024,44.48,45.2,44.43,44.79,278000
ABCL,18-Apr-2024,3.95,3.97,3.84,3.91,765600
ABCS,18-Apr-2024,25.5203,25.5203,25.35,25.3795,2200
ABEO,18-Apr-2024,7.95,8.17,7.51,7.53,245900
ABIO,18-Apr-2024,3.19,3.32,3.13,3.25,219400
ABL,18-Apr-2024,11.8,11.96,11.775,11.84,27100
ABLLL,18-Apr-2024,25.45,25.6,25.3115,25.36,2400
ABLLW,18-Apr-2024,0.49,0.5,0.47,0.48,22700
ABLV,18-Apr-2024,1.6914,1.78,1.68,1.685,62900
ABNB,18-Apr-2024,159.6,162.94,159.21,160.1,3930300
ABOS,18-Apr-2024,3.43,3.48,3.11,3.16,636600
ABSI,18-Apr-2024,5.26,5.38,4.95,4.97,1102300
ABTS,18-Apr-2024,0.7227,0.7575,0.7227,0.7575,22500
ABUS,18-Apr-2024,2.78,2.8,2.69,2.73,1016800
ABVC,18-Apr-2024,1.08,1.08,0.94,1.05,460300
ABVX,18-Apr-2024,14.99,15.24,14.755,15.11,6700
ACABW,18-Apr-2024,0.0747,0.084,0.0747,0.08,121000
ACACU,18-Apr-2024,11.6,11.6,11.6,11.6,100
ACACW,18-Apr-2024,0.065,0.065,0.065,0.065,200
