Symbol,Date,Open,High,Low,Close,Volume
AACG,06-Mar-2024,1.54,1.64,1.45,1.61,54700
AACI,06-Mar-2024,10.98,10.98,10.98,10.98,500
AADI,06-Mar-2024,2.12,2.22,2.08,2.18,626400
AADR,06-Mar-2024,59.95,59.95,59.93,59.93,1600
AAGR,06-Mar-2024,0.7,0.7,0.6016,0.62,177300
AAGRW,06-Mar-2024,0.0105,0.0169,0.0105,0.0169,5900
AAL,06-Mar-2024,14.8,14.98,14.62,14.88,31408700
AAME,06-Mar-2024,2.61,2.79,2.61,2.72,2000
AAOI,06-Mar-2024,14.98,15.8494,14.23,14.9,3216300
AAON,06-Mar-2024,82.41,82.41,80.62,81,516500
AAPB,06-Mar-2024,17.7,17.7,17.2,17.3,174400
AAPD,06-Mar-2024,22.84,23.1599,22.83,23.1,661200
AAPL,06-Mar-2024,171.06,171.24,168.68,169.12,68587700
AAPU,06-Mar-2024,22.67,22.67,22.18,22.25,319100
AAXJ,06-Mar-2024,67.06,67.34,66.98,67.09,749800
ABAT,06-Mar-2024,2.11,2.23,2.0535,2.09,395200
ABCB,06-Mar-2024,47.39,48.23,46.3,47.42,309800
ABCL,06-Mar-2024,4.86,4.9601,4.845,4.87,1459000
ABCS,06-Mar-2024,26.15,26.15,26.0572,26.0572,1200
ABEO,06-Mar-2024,8.57,9.01,8.12,8.68,408200
ABIO,06-Mar-2024,1.68,1.69,1.66,1.66,8300
ABL,06-Mar-2024,11.615,11.615,11,11.06,12300
ABLLL,06-Mar-2024,25.25,25.25,25.24,25.24,6200
ABLLW,06-Mar-2024,0.5556,0.57,0.4403,0.452,186800
ABLV,06-Mar-2024,2.87,3.06,2.86,3.01,12000
ABNB,06-Mar-2024,160.1,164.59,160.07,163.87,5167900
ABOS,06-Mar-2024,4.39,4.51,4.28,4.45,341500
ABSI,06-Mar-2024,5.7,5.85,5.3,5.36,1445300
ABTS,06-Mar-2024,1,1,0.87,0.8816,106500
ABUS,06-Mar-2024,2.61,2.75,2.6,2.74,746100
ABVC,06-Mar-2024,1.2,1.25,1.1959,1.24,85300
ABVX,06-Mar-2024,14.82,15.68,14.43,14.6,176900
ACABU,06-Mar-2024,11,11,11,11,1000
ACAC,06-Mar-2024,11.15,11.15,11.15,11.15,500
ACAD,06-Mar-2024,24.02,24.16,22.98,23.2,2178200
ACB,06-Mar-2024,2.93,3.07,2.89,2.98,997500
ACBAW,06-Mar-2024,0.0167,0.0168,0.0167,0.0168,64500
ACCD,06-Mar-2024,9.38,9.575,9.2,9.41,970300
ACDC,06-Mar-2024,8.49,8.52,7.79,7.79,854200
ACET,06-Mar-2024,2.32,2.4199,2.32,2.4,590100
ACGL,06-Mar-2024,87.39,88.89,86.84,88.82,1337500
ACGLN,06-Mar-2024,20.5,20.7,20.39,20.63,31000
ACGLO,06-Mar-2024,24.07,24.2,24.02,24.1848,20600
ACHC,06-Mar-2024,84.49,85.5,84.49,84.72,277700
ACHL,06-Mar-2024,1.27,1.29,1.17,1.24,471600
ACHV,06-Mar-2024,4.4,4.47,4.3045,4.43,55600
ACIC,06-Mar-2024,10.53,10.715,10.14,10.38,403500
ACIU,06-Mar-2024,4,4,3.86,3.88,67500
ACIW,06-Mar-2024,31.44,31.7,31.22,31.25,321200
ACLS,06-Mar-2024,113.25,114.5,110.21,113.21,520900
ACLX,06-Mar-2024,70.38,73.3,69.67,72.95,565800
ACMR,06-Mar-2024,31.19,31.2,29.35,30.46,1762700
ACNB,06-Mar-2024,35.8,35.8,34.35,35,7700
ACNT,06-Mar-2024,10.7,10.7261,10.52,10.52,700
ACON,06-Mar-2024,0.36,0.3699,0.3501,0.361,474200
ACOR,06-Mar-2024,13.27,13.94,13.25,13.3,16800
ACRS,06-Mar-2024,1.32,1.51,1.31,1.44,2064200
ACRV,06-Mar-2024,4.94,5.345,4.6501,4.75,53300
ACST,06-Mar-2024,3.48,3.5,3.34,3.41,16800
ACT,06-Mar-2024,28.15,28.56,28.12,28.56,508400
ACTG,06-Mar-2024,3.99,3.99,3.92,3.92,140600
ACVA,06-Mar-2024,18.79,19.06,18.125,18.155,1752100
ACWI,06-Mar-2024,107.64,107.905,107.23,107.48,2515400
ACWX,06-Mar-2024,52.55,52.745,52.47,52.57,959500
ACXP,06-Mar-2024,2.94,3.02,2.8,3,44500
ADAG,06-Mar-2024,3.05,3.24,2.82,2.87,58900
ADAP,06-Mar-2024,1.59,1.75,1.49,1.71,2212800
ADBE,06-Mar-2024,548,550.64,538.15,543.09,3209700
