Symbol,Date,Open,High,Low,Close,Volume
AACG,14-Mar-2024,1.565,1.6099,1.565,1.6098,23200
AACIW,14-Mar-2024,0.027,0.027,0.027,0.027,1900
AADI,14-Mar-2024,2.08,2.18,2,2.05,325500
AADR,14-Mar-2024,60.64,60.95,60.58,60.6,5200
AAGR,14-Mar-2024,0.48,0.55,0.47,0.51,546700
AAGRW,14-Mar-2024,0.0136,0.0192,0.0136,0.0164,1500
AAL,14-Mar-2024,13.96,14.03,13.78,13.99,24683800
AAME,14-Mar-2024,2.92,2.9201,2.67,2.79,3400
AAOI,14-Mar-2024,13.55,13.66,12.8,12.92,2240700
AAON,14-Mar-2024,80.2,81.46,79.945,81.3,406500
AAPB,14-Mar-2024,18.02,18.299,17.83,18.05,141600
AAPD,14-Mar-2024,22.71,22.731,22.4688,22.61,305600
AAPL,14-Mar-2024,172.91,174.3078,172.05,173,72913500
AAPU,14-Mar-2024,23,23.24,22.815,22.99,410300
AAXJ,14-Mar-2024,68.38,68.46,67.79,67.97,392300
ABAT,14-Mar-2024,1.91,2.195,1.89,2.18,641200
ABCB,14-Mar-2024,45.74,45.93,44.77,45.37,436900
ABCL,14-Mar-2024,4.93,4.93,4.67,4.7,1529500
ABCS,14-Mar-2024,26.22,26.22,26.01,26.1425,4100
ABEO,14-Mar-2024,8.18,8.38,7.9601,8.14,212700
ABIO,14-Mar-2024,1.7,1.7,1.6579,1.7,59600
ABL,14-Mar-2024,12.15,12.22,12.02,12.22,22900
ABLLL,14-Mar-2024,25.065,25.0993,25.055,25.055,1600
ABLLW,14-Mar-2024,0.61,0.6477,0.563,0.6424,19200
ABLV,14-Mar-2024,3,3.03,3,3.01,7600
ABNB,14-Mar-2024,165.74,166.7199,162.72,166.44,5078100
ABOS,14-Mar-2024,4.29,4.35,4.055,4.09,262300
ABSI,14-Mar-2024,5.07,5.1968,4.65,4.79,1100700
ABTS,14-Mar-2024,0.82,0.8259,0.81,0.81,19900
ABUS,14-Mar-2024,2.68,2.69,2.59,2.61,825300
ABVC,14-Mar-2024,1.24,1.2454,1.2,1.2,64900
ABVX,14-Mar-2024,13.38,13.52,12.8404,13.06,44200
ACAC,14-Mar-2024,11.2001,11.2001,11.18,11.2,8200
ACACW,14-Mar-2024,0.09,0.09,0.09,0.09,200
ACAD,14-Mar-2024,19.48,19.5,18.545,18.73,2768300
ACB,14-Mar-2024,2.98,2.98,2.84,2.89,893000
ACCD,14-Mar-2024,9.49,9.69,9.4,9.56,827000
ACDC,14-Mar-2024,7.32,7.865,7.26,7.79,1633500
ACET,14-Mar-2024,2.25,2.295,2.05,2.05,1683000
ACGL,14-Mar-2024,91.2,91.55,90.46,91.03,1424600
ACGLN,14-Mar-2024,20.89,20.89,20.5773,20.71,25400
ACGLO,14-Mar-2024,24.15,24.15,23.8334,23.92,18000
ACHC,14-Mar-2024,77.87,78.91,76.565,78.87,788100
ACHL,14-Mar-2024,1.22,1.22,1.08,1.11,246400
ACHV,14-Mar-2024,4.41,4.6899,4.36,4.46,87800
ACIC,14-Mar-2024,10.6,10.65,10.39,10.6,197000
ACIU,14-Mar-2024,3.77,3.77,3.31,3.33,127900
ACIW,14-Mar-2024,31.77,31.82,31.185,31.47,399200
ACLS,14-Mar-2024,108.32,109.24,106.95,108.11,627800
ACLX,14-Mar-2024,70.17,70.57,68.31,69.57,450700
ACMR,14-Mar-2024,28.53,28.53,26.95,27.47,1163600
ACNB,14-Mar-2024,34.85,35.13,34,34.07,15600
ACNT,14-Mar-2024,10.7311,10.7311,10.55,10.55,500
ACON,14-Mar-2024,0.3482,0.359,0.3407,0.3497,388600
ACOR,14-Mar-2024,12.9711,13.054,12.4,12.945,4400
ACRS,14-Mar-2024,1.27,1.27,1.11,1.15,2036500
ACRV,14-Mar-2024,5.35,5.4599,5.02,5.07,32200
ACST,14-Mar-2024,3.4,3.4506,3.38,3.41,38900
ACT,14-Mar-2024,29.49,29.54,28.99,29.19,228800
ACTG,14-Mar-2024,4.03,4.04,3.945,3.98,248400
ACVA,14-Mar-2024,17.47,17.55,17.055,17.35,1214300
ACWI,14-Mar-2024,108.95,108.95,107.8,108.37,3938800
ACWX,14-Mar-2024,53.27,53.27,52.695,52.91,1823000
ACXP,14-Mar-2024,2.78,2.88,2.7,2.71,43000
ADAG,14-Mar-2024,2.88,2.92,2.7225,2.86,3000
ADAP,14-Mar-2024,1.55,1.5599,1.41,1.46,1339600
ADBE,14-Mar-2024,578,579.54,568.76,570.45,5908100
ADD,14-Mar-2024,0.252,0.2525,0.23,0.2525,191500
ADEA,14-Mar-2024,10.97,11,10.74,10.87,482100
ADI,14-Mar-2024,199.06,199.895,193.535,194.43,4361900
ADIL,14-Mar-2024,1.76,1.96,1.6204,1.74,639400
ADMA,14-Mar-2024,6.2,6.25,6.01,6.02,3001800
ADN,14-Mar-2024,0.191,0.1999,0.173,0.1775,1025200
ADNWW,14-Mar-2024,0.027,0.027,0.0205,0.022,69500
ADOCR,14-Mar-2024,0.1713,0.195,0.161,0.195,23500
ADOCW,14-Mar-2024,0.06,0.075,0.05,0.05,20700
ADP,14-Mar-2024,244.71,244.99,242.23,243.25,1867400
ADPT,14-Mar-2024,3.37,3.38,3.205,3.26,1543100
ADSE,14-Mar-2024,10.49,10.505,10.245,10.46,3700
ADSEW,14-Mar-2024,2.3,2.3,1.83,2.045,900
ADSK,14-Mar-2024,258.56,259.47,254.38,258.53,1227700
ADTH,14-Mar-2024,3.35,3.98,3.35,3.72,960300
ADTHW,14-Mar-2024,0.15,0.25,0.15,0.22,304100
ADTN,14-Mar-2024,5.5,5.62,5.35,5.44,954800
ADTX,14-Mar-2024,3.77,3.77,3.54,3.73,40200
ADUS,14-Mar-2024,98.61,99.59,96.865,98.05,138100
ADV,14-Mar-2024,4.05,4.08,4,4.05,662400
ADVM,14-Mar-2024,1.78,1.82,1.67,1.73,1627200
ADVWW,14-Mar-2024,0.1349,0.1349,0.1349,0.1349,1400
ADXN,14-Mar-2024,11.37,11.94,11,11.21,1600
AEHL,14-Mar-2024,1.49,1.51,1.42,1.47,26200
AEHR,14-Mar-2024,15.27,15.27,14.32,14.5,1057700
AEI,14-Mar-2024,0.85,0.85,0.777,0.796,31500
AEIS,14-Mar-2024,97.43,99.33,95.52,96.82,237400
AEMD,14-Mar-2024,1.66,1.69,1.6239,1.69,6600
AENT,14-Mar-2024,1.54,1.6329,1.44,1.59,14300
AENTW,14-Mar-2024,0.013,0.013,0.0106,0.0111,184000
AEP,14-Mar-2024,82.62,82.9,81.12,81.86,3828700
AERT,14-Mar-2024,2.3,2.41,2.25,2.25,7400
AEYE,14-Mar-2024,8.62,9.1818,8.02,8.33,116500
AEZS,14-Mar-2024,2.09,2.09,1.9601,2,13200
AFAR,14-Mar-2024,11.05,11.05,11.05,11.05,800
AFBI,14-Mar-2024,16.95,16.95,16.7006,16.7006,1500
AFCG,14-Mar-2024,12.43,12.51,12.2,12.32,152000
AFIB,14-Mar-2024,0.189,0.192,0.18,0.1842,260500
AFJK,14-Mar-2024,10.19,10.1999,10.18,10.18,175800
AFMD,14-Mar-2024,4.8,4.86,4.245,4.4,244300
AFRI,14-Mar-2024,10.35,10.51,10.11,10.36,18600
AFRIW,14-Mar-2024,1.12,1.26,1.11,1.26,14000
AFRM,14-Mar-2024,38.1,38.57,32.87,33.42,13614000
AFYA,14-Mar-2024,21.09,21.4236,20.07,20.29,278600
AGAE,14-Mar-2024,0.94,0.95,0.8925,0.94,15000
AGBA,14-Mar-2024,0.365,0.3832,0.355,0.3552,99500
AGBAW,14-Mar-2024,0.0124,0.0124,0.0123,0.0123,6000
AGEN,14-Mar-2024,0.67,0.67,0.59,0.5997,10459100
AGFY,14-Mar-2024,0.401,0.424,0.383,0.397,242800
AGIO,14-Mar-2024,29.82,30,29.02,29.46,539400
AGMH,14-Mar-2024,1.94,2,1.88,1.92,85100
AGNC,14-Mar-2024,9.83,9.86,9.59,9.62,8534400
AGNCL,14-Mar-2024,24.035,24.035,23.75,23.87,10000
AGNCM,14-Mar-2024,24.84,24.85,24.77,24.85,19100
AGNCN,14-Mar-2024,25.84,25.84,25.6401,25.6999,28100
AGNCO,14-Mar-2024,24.45,24.4763,24.42,24.43,17400
AGNCP,14-Mar-2024,23.5,23.65,23.4501,23.65,63700
AGNG,14-Mar-2024,29.84,29.9596,29.76,29.85,7500
AGRI,14-Mar-2024,0.1726,0.1726,0.145,0.148,1763600
AGRX,14-Mar-2024,0.67,0.7,0.521,0.5911,1701300
AGYS,14-Mar-2024,75.13,75.66,74.82,75.57,135900
AGZD,14-Mar-2024,22.05,22.13,22,22.11,29600
AHCO,14-Mar-2024,10.4,10.57,10.07,10.15,1373300
AHG,14-Mar-2024,1.31,1.41,1.26,1.29,5800
AIA,14-Mar-2024,61.02,61.04,60.2,60.37,14100
AIB,14-Mar-2024,11.55,11.55,11.55,11.55,100
AIH,14-Mar-2024,0.345,0.354,0.34,0.346,20000
AIHS,14-Mar-2024,1,1.01,0.9803,1,11900
AIMAW,14-Mar-2024,0.014,0.014,0.0106,0.0106,80000
AIMD,14-Mar-2024,1.37,1.37,1.18,1.29,169700
AIMDW,14-Mar-2024,0.075,0.075,0.075,0.075,100
AIP,14-Mar-2024,6.59,6.61,6.41,6.43,137300
AIQ,14-Mar-2024,33.99,34.03,33.475,33.68,755800
AIRE,14-Mar-2024,1.37,1.38,1.29,1.36,499500
AIRG,14-Mar-2024,5.35,5.7399,5.3,5.35,47100
AIRL,14-Mar-2024,25.5,25.5,25.1636,25.1636,100
AIRR,14-Mar-2024,64.11,64.11,62.3772,63.1,87400
AIRS,14-Mar-2024,6.07,6.07,5.595,5.67,36300
AIRT,14-Mar-2024,18.85,19.36,18.55,18.55,5200
AISP,14-Mar-2024,9.07,10.0499,8.05,9.93,3195800
AISPW,14-Mar-2024,0.69,0.8,0.6,0.79,605300
AITR,14-Mar-2024,10.29,10.29,10.29,10.29,200
AIXI,14-Mar-2024,2.03,2.1,1.9,1.94,179400
AKAM,14-Mar-2024,109.58,109.89,108.3,108.95,1392600
AKAN,14-Mar-2024,0.1653,0.1665,0.15,0.1569,233700
AKBA,14-Mar-2024,1.43,1.43,1.34,1.37,2804900
AKLI,14-Mar-2024,0.29,0.29,0.25,0.2585,252100
AKRO,14-Mar-2024,27.78,28.07,24.78,27.37,3237800
AKTS,14-Mar-2024,0.61,0.623,0.5675,0.5675,641100
AKTX,14-Mar-2024,2.1,2.16,1.95,2.04,12100
AKYA,14-Mar-2024,4.9,5.25,4.79,4.86,181200
ALAR,14-Mar-2024,18,21.4529,16.5,21.17,443000
ALBT,14-Mar-2024,0.38,0.39,0.3736,0.3813,30000
ALCE,14-Mar-2024,0.45,0.5026,0.4001,0.467,928400
ALCO,14-Mar-2024,27.15,27.49,26.96,27.11,22500
ALCY,14-Mar-2024,10.57,10.58,10.56,10.58,133600
ALDX,14-Mar-2024,2.9,2.942,2.735,2.77,698600
ALEC,14-Mar-2024,6.13,6.24,6.01,6.05,581200
ALGM,14-Mar-2024,29.42,29.45,28.09,28.43,1607600
ALGN,14-Mar-2024,322.26,322.65,312.68,316.92,642500
ALGS,14-Mar-2024,0.875,0.889,0.779,0.8697,696300
