Symbol,Date,Open,High,Low,Close,Volume
AACG,09-Apr-2024,1.06,1.16,1.011,1.05,64700
AACI,09-Apr-2024,11.9,11.9,11.4,11.4,3500
AACIW,09-Apr-2024,0.207,0.207,0.16,0.16,189500
AADI,09-Apr-2024,2.17,2.1799,2.1,2.1,112700
AADR,09-Apr-2024,62.7777,62.7777,62.22,62.22,900
AAGR,09-Apr-2024,0.36,0.4498,0.35,0.4498,600700
AAGRW,09-Apr-2024,0.0172,0.0175,0.0126,0.0127,12800
AAL,09-Apr-2024,13.96,14.065,13.88,13.95,27841900
AAME,09-Apr-2024,2.2,2.215,2.11,2.11,2300
AAOI,09-Apr-2024,12.51,12.52,12.01,12.1,1959200
AAON,09-Apr-2024,92.88,93.1697,87.37,89.58,870500
AAPB,09-Apr-2024,16.93,17.1801,16.8813,17.14,95900
AAPD,09-Apr-2024,23.1,23.1324,22.91,22.96,106000
AAPL,09-Apr-2024,168.7,170.08,168.35,169.67,42451200
AAPU,09-Apr-2024,21.82,22.179,21.73,22.07,277200
AAXJ,09-Apr-2024,68.68,68.89,68.47,68.83,489100
ABAT,09-Apr-2024,1.86,1.9,1.8,1.85,341100
ABCB,09-Apr-2024,47.54,48.04,47.54,47.72,359900
ABCL,09-Apr-2024,4.51,4.7499,4.47,4.73,1298900
ABCS,09-Apr-2024,26.76,26.89,26.75,26.89,2500
ABEO,09-Apr-2024,7.53,7.6799,7.18,7.44,128400
ABIO,09-Apr-2024,3,3.33,2.98,3.13,572700
ABL,09-Apr-2024,12.125,12.125,11.9,11.92,38800
ABLLL,09-Apr-2024,25.4,25.4,25.35,25.4,7900
ABLLW,09-Apr-2024,0.58,0.58,0.5101,0.58,5400
ABLV,09-Apr-2024,2.06,2.2101,2.025,2.21,150600
ABNB,09-Apr-2024,161.55,163.205,159.91,162.66,2290900
ABOS,09-Apr-2024,3.91,3.975,3.8,3.84,216800
ABSI,09-Apr-2024,5.61,6.72,5.61,6.585,3301600
ABTS,09-Apr-2024,0.72,0.76,0.63,0.71,437000
ABUS,09-Apr-2024,3.06,3.11,3,3.005,798600
ABVC,09-Apr-2024,1.24,1.28,1.17,1.18,249000
ABVX,09-Apr-2024,15.2,15.27,14.6675,14.885,65800
ACABW,09-Apr-2024,0.0771,0.0796,0.0767,0.0796,1700
ACAC,09-Apr-2024,11.2,11.2,11.2,11.2,300
ACAD,09-Apr-2024,17.94,18.245,17.84,18.15,1371800
ACB,09-Apr-2024,6.61,6.9,5.99,6.355,10561600
ACBA,09-Apr-2024,12.07,12.1,12.07,12.1,13800
ACBAW,09-Apr-2024,0.0276,0.0295,0.0276,0.0277,1500
ACCD,09-Apr-2024,9.33,9.62,9.24,9.6,409400
ACDC,09-Apr-2024,8.83,8.985,8.585,8.66,631800
ACET,09-Apr-2024,2.2,2.31,2.195,2.29,486600
ACGL,09-Apr-2024,94.46,94.765,90.7,91.22,2371000
ACGLN,09-Apr-2024,20.63,20.73,20.58,20.6,18600
ACGLO,09-Apr-2024,23.4,23.5783,23.4,23.45,9300
ACHC,09-Apr-2024,75.7,76.75,75.53,76.39,374600
ACHL,09-Apr-2024,0.825,0.864,0.8111,0.835,184100
ACHV,09-Apr-2024,4.35,4.43,4.2704,4.36,45400
ACIC,09-Apr-2024,11.37,11.525,11.095,11.345,264000
ACIU,09-Apr-2024,2.84,2.8753,2.7509,2.8,229900
ACIW,09-Apr-2024,33.15,33.83,32.975,33.83,586800
ACLS,09-Apr-2024,106.6,109.02,105.7783,108.9,531400
ACLX,09-Apr-2024,60.6,61.32,59.42,60.56,489900
ACMR,09-Apr-2024,31.36,31.7,29.15,29.76,1285700
ACNB,09-Apr-2024,35.64,35.95,34.3537,34.88,3600
ACNT,09-Apr-2024,10.8,10.8422,10.66,10.7,3500
ACON,09-Apr-2024,0.3287,0.3287,0.301,0.307,218700
ACONW,09-Apr-2024,0.025,0.03,0.0249,0.025,48400
ACOR,09-Apr-2024,1.09,1.11,0.98,1.02,1381100
ACRS,09-Apr-2024,1.19,1.24,1.19,1.19,333300
ACRV,09-Apr-2024,9.97,11.9,8.8,9.62,38277200
ACST,09-Apr-2024,3.41,3.41,3.32,3.4,16900
ACT,09-Apr-2024,30.68,30.845,30.37,30.57,290700
ACTG,09-Apr-2024,5.16,5.2,5.11,5.2,198700
ACVA,09-Apr-2024,18.5,18.72,17.81,18.65,881300
ACWI,09-Apr-2024,109.93,109.97,108.77,109.62,1983500
ACWX,09-Apr-2024,53.62,53.7,53.215,53.47,1155800
ACXP,09-Apr-2024,1.94,1.952,1.8901,1.93,24700
ADAG,09-Apr-2024,2.89,3.06,2.86,2.99,9200
ADAP,09-Apr-2024,1.36,1.405,1.35,1.37,718200
ADBE,09-Apr-2024,486,493.31,483.31,492.55,2548500
ADD,09-Apr-2024,0.2153,0.223,0.2052,0.2152,41000
ADEA,09-Apr-2024,10.79,10.8,10.57,10.76,349400
ADI,09-Apr-2024,198.51,204.2,197.915,204.12,4598100
