Symbol,Date,Open,High,Low,Close,Volume
AACG,26-Mar-2024,1.08,1.08,1.01,1.02,7300
AACI,26-Mar-2024,11.06,11.07,11.04,11.07,6300
AACIW,26-Mar-2024,0.0755,0.0755,0.0755,0.0755,100
AADI,26-Mar-2024,2.18,2.25,2.15,2.2,230600
AADR,26-Mar-2024,62.49,62.49,62.02,62.02,500
AAGR,26-Mar-2024,0.3973,0.41,0.3907,0.3995,59100
AAGRW,26-Mar-2024,0.0174,0.0175,0.0126,0.0126,3500
AAL,26-Mar-2024,14.99,15.12,14.9,14.92,20898500
AAME,26-Mar-2024,2.78,2.78,2.63,2.75,3300
AAOI,26-Mar-2024,14.68,14.94,14.43,14.44,1150900
AAON,26-Mar-2024,86.09,86.95,85.76,86.57,238000
AAPB,26-Mar-2024,17.31,17.59,17.23,17.27,150500
AAPD,26-Mar-2024,22.84,22.91,22.66,22.88,117100
AAPL,26-Mar-2024,170,171.42,169.58,169.71,57388400
AAPU,26-Mar-2024,22.25,22.53,22.1888,22.22,283600
AAXJ,26-Mar-2024,67.77,67.8,67.51,67.52,768300
ABAT,26-Mar-2024,1.77,1.78,1.7,1.705,550800
ABCB,26-Mar-2024,47.3,47.3,46.42,46.55,293700
ABCL,26-Mar-2024,4.64,4.69,4.27,4.29,1669800
ABCS,26-Mar-2024,26.85,26.88,26.715,26.715,2000
ABEO,26-Mar-2024,7.22,7.52,7.16,7.36,198600
ABIO,26-Mar-2024,1.7,1.73,1.69,1.71,28500
ABL,26-Mar-2024,12.16,12.3,11.97,12.21,29500
ABLLL,26-Mar-2024,25.1999,25.3,25.1999,25.3,4900
ABLLW,26-Mar-2024,0.6428,0.6673,0.595,0.61,20700
ABLV,26-Mar-2024,2.2801,2.45,2.07,2.4425,38100
ABLVW,26-Mar-2024,0.043,0.0529,0.043,0.045,7900
ABNB,26-Mar-2024,169.69,170,167.32,167.39,2747600
ABOS,26-Mar-2024,4.06,4.255,3.31,3.75,1387700
ABSI,26-Mar-2024,5.11,5.56,5.11,5.21,2082100
ABTS,26-Mar-2024,0.68,0.8,0.67,0.78,1830100
ABUS,26-Mar-2024,2.53,2.53,2.47,2.49,375200
ABVC,26-Mar-2024,1.4,1.45,1.15,1.28,27519600
ABVX,26-Mar-2024,14.8,14.93,14.33,14.84,34900
ACAB,26-Mar-2024,10.73,10.73,10.73,10.73,200
ACAC,26-Mar-2024,11.23,11.23,11.23,11.23,200
ACAD,26-Mar-2024,17.95,18.03,17.68,17.79,1445400
ACB,26-Mar-2024,4.02,4.92,3.92,4.21,8531600
ACBA,26-Mar-2024,12.11,12.2074,12.11,12.2074,100100
ACCD,26-Mar-2024,9.85,10.215,9.79,9.96,689600
ACDC,26-Mar-2024,8.33,8.37,7.97,8,934700
ACET,26-Mar-2024,2.29,2.29,2.115,2.24,804900
ACGL,26-Mar-2024,90.94,91.555,90.22,90.59,1945900
ACGLN,26-Mar-2024,20.44,20.525,20.22,20.26,14200
ACGLO,26-Mar-2024,23.41,23.63,23.3728,23.5,12200
ACHC,26-Mar-2024,76.58,76.945,76.06,76.8,617300
ACHL,26-Mar-2024,1.21,1.29,1.18,1.24,134100
ACHV,26-Mar-2024,4.76,4.785,4.54,4.66,70100
ACIC,26-Mar-2024,10.03,10.23,9.9,10.11,512800
ACIU,26-Mar-2024,2.95,3.03,2.65,2.84,984800
ACIW,26-Mar-2024,32.4,32.5,31.98,32.04,276900
ACLS,26-Mar-2024,110.46,110.75,108.01,108.04,471900
ACLX,26-Mar-2024,68.81,70.42,67.78,70.13,325600
ACMR,26-Mar-2024,30.38,31.7943,29.6,29.645,1056000
ACNB,26-Mar-2024,35.65,36.0478,35.36,35.36,5800
ACNT,26-Mar-2024,10.44,10.5,10.32,10.5,2400
ACON,26-Mar-2024,0.3331,0.349,0.321,0.3244,238300
ACOR,26-Mar-2024,12.1482,12.25,11.811,12.1,3700
ACRS,26-Mar-2024,1.16,1.21,1.16,1.18,716300
ACRV,26-Mar-2024,6.41,6.91,6.2,6.33,46000
ACST,26-Mar-2024,3.44,3.44,3.37,3.4,22500
ACT,26-Mar-2024,30.81,30.81,30.43,30.52,243100
ACTG,26-Mar-2024,5.28,5.29,5.1701,5.23,222600
ACVA,26-Mar-2024,18.9,18.97,18.54,18.55,656600
ACWI,26-Mar-2024,109.81,109.89,109.33,109.35,1940300
ACWX,26-Mar-2024,53.31,53.33,53.13,53.13,551600
ACXP,26-Mar-2024,2.05,2.1,2.02,2.08,60000
ADAG,26-Mar-2024,2.5,2.56,2.46,2.51,9800
ADAP,26-Mar-2024,1.45,1.57,1.38,1.52,1194900
ADBE,26-Mar-2024,508.06,512.79,503.59,507.6,2813300
ADD,26-Mar-2024,0.2378,0.252,0.1711,0.21,542200
ADEA,26-Mar-2024,10.67,10.72,10.495,10.57,341900
ADI,26-Mar-2024,190.63,191.93,188.76,188.96,2711400
ADIL,26-Mar-2024,1.33,1.47,1.33,1.365,196400
ADMA,26-Mar-2024,6.49,6.6185,6.48,6.5,2302600
ADN,26-Mar-2024,0.1849,0.186,0.175,0.1778,338600
ADNWW,26-Mar-2024,0.0195,0.0196,0.0191,0.0193,5000
ADP,26-Mar-2024,243.56,245.25,243.395,245.07,1072900
